Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=290W; Reactive=282var; Appearent=400VA; Line: Current=1.72A; Voltage=233.88V; Phase=-43,841rad; Peaks: 1060.000; 1051.000; 1041.000; 1059.000; 1054.000; 1058.000; 1051.000; 1049.000; 1057.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=42; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=287W; Reactive=272var; Appearent=408VA; Line: Current=1.89A; Voltage=221.59V; Phase=-43,841rad; Peaks: 1054.000; 1051.000; 1060.000; 1059.000; 1051.000; 1049.000; 1047.000; 1041.000; 1057.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=43; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=267W; Reactive=272var; Appearent=398VA; Line: Current=1.79A; Voltage=226.88V; Phase=-43,841rad; Peaks: 1058.000; 1057.000; 1051.000; 1060.000; 1049.000; 1059.000; 1054.000; 1047.000; 1051.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=44; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=269W; Reactive=267var; Appearent=404VA; Line: Current=1.81A; Voltage=224.93V; Phase=-43,841rad; Peaks: 1047.000; 1057.000; 1051.000; 1060.000; 1059.000; 1058.000; 1041.000; 1054.000; 1049.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=45; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=262W; Reactive=273var; Appearent=406VA; Line: Current=1.82A; Voltage=223.36V; Phase=-43,841rad; Peaks: 1041.000; 1060.000; 1054.000; 1047.000; 1051.000; 1058.000; 1057.000; 1051.000; 1059.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=46; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=299W; Reactive=272var; Appearent=407VA; Line: Current=1.77A; Voltage=232.70V; Phase=-43,841rad; Peaks: 1041.000; 1059.000; 1057.000; 1054.000; 1051.000; 1060.000; 1058.000; 1049.000; 1047.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=47; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=273W; Reactive=267var; Appearent=406VA; Line: Current=1.87A; Voltage=224.92V; Phase=-43,841rad; Peaks: 1051.000; 1041.000; 1051.000; 1049.000; 1057.000; 1047.000; 1060.000; 1059.000; 1058.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=48; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=278W; Reactive=272var; Appearent=402VA; Line: Current=1.76A; Voltage=224.02V; Phase=-43,841rad; Peaks: 1049.000; 1041.000; 1059.000; 1054.000; 1047.000; 1057.000; 1058.000; 1060.000; 1051.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=49; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=277W; Reactive=284var; Appearent=397VA; Line: Current=1.81A; Voltage=233.55V; Phase=-43,841rad; Peaks: 1060.000; 1058.000; 1051.000; 1059.000; 1049.000; 1047.000; 1051.000; 1054.000; 1057.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=50; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=250W; Reactive=265var; Appearent=408VA; Line: Current=1.86A; Voltage=234.27V; Phase=-43,841rad; Peaks: 1059.000; 1057.000; 1051.000; 1041.000; 1058.000; 1051.000; 1047.000; 1054.000; 1060.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=51; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=300W; Reactive=275var; Appearent=404VA; Line: Current=1.74A; Voltage=234.70V; Phase=-43,841rad; Peaks: 1054.000; 1057.000; 1058.000; 1041.000; 1047.000; 1060.000; 1049.000; 1059.000; 1051.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=52; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=279W; Reactive=279var; Appearent=409VA; Line: Current=1.80A; Voltage=221.32V; Phase=-43,841rad; Peaks: 1047.000; 1049.000; 1057.000; 1054.000; 1051.000; 1060.000; 1058.000; 1059.000; 1051.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=53; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=294W; Reactive=272var; Appearent=397VA; Line: Current=1.78A; Voltage=228.04V; Phase=-43,841rad; Peaks: 1057.000; 1058.000; 1054.000; 1051.000; 1041.000; 1047.000; 1049.000; 1059.000; 1060.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=54; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=288W; Reactive=285var; Appearent=410VA; Line: Current=1.80A; Voltage=220.67V; Phase=-43,841rad; Peaks: 1049.000; 1051.000; 1057.000; 1041.000; 1060.000; 1047.000; 1059.000; 1051.000; 1058.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=55; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=255W; Reactive=269var; Appearent=408VA; Line: Current=1.74A; Voltage=225.36V; Phase=-43,841rad; Peaks: 1058.000; 1051.000; 1041.000; 1051.000; 1054.000; 1049.000; 1059.000; 1057.000; 1047.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=56; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=254W; Reactive=271var; Appearent=409VA; Line: Current=1.85A; Voltage=227.10V; Phase=-43,841rad; Peaks: 1060.000; 1051.000; 1057.000; 1059.000; 1058.000; 1047.000; 1049.000; 1054.000; 1041.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=57; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=258W; Reactive=283var; Appearent=401VA; Line: Current=1.81A; Voltage=232.98V; Phase=-43,841rad; Peaks: 1049.000; 1060.000; 1051.000; 1047.000; 1057.000; 1058.000; 1054.000; 1059.000; 1051.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=58; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=256W; Reactive=265var; Appearent=399VA; Line: Current=1.84A; Voltage=233.10V; Phase=-43,841rad; Peaks: 1060.000; 1049.000; 1059.000; 1057.000; 1051.000; 1058.000; 1051.000; 1047.000; 1054.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=59; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=285W; Reactive=281var; Appearent=402VA; Line: Current=1.88A; Voltage=232.59V; Phase=-43,841rad; Peaks: 1060.000; 1041.000; 1054.000; 1059.000; 1057.000; 1051.000; 1051.000; 1047.000; 1058.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=60; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=288W; Reactive=273var; Appearent=402VA; Line: Current=1.71A; Voltage=228.10V; Phase=-43,841rad; Peaks: 1051.000; 1058.000; 1049.000; 1057.000; 1059.000; 1051.000; 1047.000; 1060.000; 1054.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=61; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=271W; Reactive=278var; Appearent=401VA; Line: Current=1.75A; Voltage=228.86V; Phase=-43,841rad; Peaks: 1051.000; 1059.000; 1054.000; 1047.000; 1060.000; 1051.000; 1057.000; 1058.000; 1041.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=62; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=254W; Reactive=268var; Appearent=395VA; Line: Current=1.82A; Voltage=228.67V; Phase=-43,841rad; Peaks: 1057.000; 1051.000; 1047.000; 1058.000; 1049.000; 1051.000; 1060.000; 1041.000; 1054.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=63; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=284W; Reactive=279var; Appearent=407VA; Line: Current=1.84A; Voltage=224.88V; Phase=-43,841rad; Peaks: 1060.000; 1051.000; 1054.000; 1051.000; 1059.000; 1058.000; 1047.000; 1049.000; 1041.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=64; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=296W; Reactive=271var; Appearent=396VA; Line: Current=1.87A; Voltage=221.91V; Phase=-43,841rad; Peaks: 1058.000; 1057.000; 1049.000; 1047.000; 1060.000; 1059.000; 1054.000; 1051.000; 1051.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=65; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=300W; Reactive=272var; Appearent=407VA; Line: Current=1.79A; Voltage=224.08V; Phase=-43,841rad; Peaks: 1054.000; 1058.000; 1049.000; 1051.000; 1051.000; 1060.000; 1047.000; 1057.000; 1041.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=66; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=297W; Reactive=282var; Appearent=399VA; Line: Current=1.88A; Voltage=234.18V; Phase=-43,841rad; Peaks: 1054.000; 1057.000; 1049.000; 1060.000; 1058.000; 1059.000; 1051.000; 1051.000; 1047.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=67; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=269W; Reactive=279var; Appearent=406VA; Line: Current=1.79A; Voltage=224.27V; Phase=-43,841rad; Peaks: 1051.000; 1041.000; 1049.000; 1059.000; 1057.000; 1051.000; 1047.000; 1060.000; 1054.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=68; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=281W; Reactive=280var; Appearent=404VA; Line: Current=1.81A; Voltage=224.60V; Phase=-43,841rad; Peaks: 1051.000; 1049.000; 1051.000; 1041.000; 1059.000; 1057.000; 1058.000; 1060.000; 1047.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=69; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=261W; Reactive=282var; Appearent=409VA; Line: Current=1.87A; Voltage=226.94V; Phase=-43,841rad; Peaks: 1049.000; 1060.000; 1051.000; 1051.000; 1058.000; 1059.000; 1047.000; 1057.000; 1054.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=70; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=271W; Reactive=284var; Appearent=399VA; Line: Current=1.70A; Voltage=231.85V; Phase=-43,841rad; Peaks: 1059.000; 1041.000; 1051.000; 1057.000; 1060.000; 1054.000; 1051.000; 1047.000; 1049.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=71; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=293W; Reactive=266var; Appearent=397VA; Line: Current=1.73A; Voltage=225.19V; Phase=-43,841rad; Peaks: 1057.000; 1054.000; 1060.000; 1049.000; 1051.000; 1059.000; 1058.000; 1047.000; 1041.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=72; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=262W; Reactive=283var; Appearent=397VA; Line: Current=1.90A; Voltage=224.03V; Phase=-43,841rad; Peaks: 1060.000; 1054.000; 1049.000; 1058.000; 1047.000; 1041.000; 1051.000; 1057.000; 1051.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=73; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=298W; Reactive=282var; Appearent=397VA; Line: Current=1.85A; Voltage=223.44V; Phase=-43,841rad; Peaks: 1058.000; 1051.000; 1057.000; 1059.000; 1041.000; 1051.000; 1054.000; 1047.000; 1060.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=74; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=267W; Reactive=268var; Appearent=397VA; Line: Current=1.73A; Voltage=234.11V; Phase=-43,841rad; Peaks: 1051.000; 1047.000; 1049.000; 1057.000; 1054.000; 1060.000; 1041.000; 1051.000; 1059.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=75; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=269W; Reactive=279var; Appearent=405VA; Line: Current=1.83A; Voltage=227.32V; Phase=-43,841rad; Peaks: 1058.000; 1060.000; 1057.000; 1054.000; 1051.000; 1051.000; 1047.000; 1059.000; 1041.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=76; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=291W; Reactive=279var; Appearent=403VA; Line: Current=1.83A; Voltage=231.28V; Phase=-43,841rad; Peaks: 1054.000; 1057.000; 1060.000; 1049.000; 1058.000; 1059.000; 1041.000; 1051.000; 1047.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=77; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=292W; Reactive=273var; Appearent=406VA; Line: Current=1.71A; Voltage=232.58V; Phase=-43,841rad; Peaks: 1041.000; 1051.000; 1054.000; 1058.000; 1057.000; 1047.000; 1051.000; 1059.000; 1049.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=78; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=259W; Reactive=269var; Appearent=407VA; Line: Current=1.72A; Voltage=229.27V; Phase=-43,841rad; Peaks: 1054.000; 1051.000; 1059.000; 1051.000; 1058.000; 1041.000; 1057.000; 1049.000; 1060.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=79; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=267W; Reactive=277var; Appearent=399VA; Line: Current=1.73A; Voltage=225.89V; Phase=-43,841rad; Peaks: 1041.000; 1047.000; 1057.000; 1051.000; 1058.000; 1054.000; 1049.000; 1059.000; 1051.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=80; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=291W; Reactive=270var; Appearent=398VA; Line: Current=1.77A; Voltage=223.98V; Phase=-43,841rad; Peaks: 1047.000; 1057.000; 1049.000; 1041.000; 1058.000; 1054.000; 1051.000; 1060.000; 1059.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=81; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=264W; Reactive=276var; Appearent=410VA; Line: Current=1.81A; Voltage=225.34V; Phase=-43,841rad; Peaks: 1047.000; 1059.000; 1057.000; 1060.000; 1051.000; 1041.000; 1051.000; 1049.000; 1058.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=82; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=254W; Reactive=280var; Appearent=410VA; Line: Current=1.87A; Voltage=223.54V; Phase=-43,841rad; Peaks: 1041.000; 1057.000; 1049.000; 1051.000; 1054.000; 1051.000; 1047.000; 1060.000; 1058.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
